"Time","  FARAZGANZ NEW BRIDGE WL_I_1H (m)"," ALEXANDER WL_I_1H (m)"," BAKKHALI RIVER  ( KHURUSHKUL) WL_I_1H (m)"," BASHKHALI  (JALKADAR CANAL) BRIDGE WL_I_1H (m)"," BEKUTIA FERRY GHAT WL_I_1H (m)"," BOLIR POL  BRIDGE WL_I_1H (m)"," CHAR AMANULLAH WL_I_1H (m)"," CHAR JABBAR RAMGOTI BRIDGE WL_I_1H (m)"," CHAR MONTAZ SLUICE GATE, BAZAR WL_I_1H (m)"," DUBLAR CHAR WL_I_1H (m)"," GABKHAN BRIDGE WL_I_1H (m)"," GODARPAR SLUICE GATE  (SANGUA BRIDGE) WL_I_1H (m)"," GOLACHIPA FERRY GHAT WL_I_1H (m)"," KALAPARA BRIDGE WL_I_1H (m)"," KARNAFULI SHAH AMANAT BRIDGE WL_I_1H (m)"," KARNAPHULI  RIVER (SUPPORT PADMA OIL COMPANY LTD.) WL_I_1H (m)"," KUAKATA (ALIPUR BRIDGE) WL_I_1H (m)"," KUMIRA (JETTY GHAT) WL_I_1H (m)"," MAYA BRIDGE WL_I_1H (m)"," MOGNAMA JETTY WL_I_1H (m)"," MOHESHKHALI (NEW JETTY GHAT) WL_I_1H (m)"," MONPURA  (HAJIRHAT LAUNCH GHAT) WL_I_1H (m)"," MOTIRHAT NEW REGULATOR (MOJU  CHOWDHURY'S HAT)  WL_I_1H (m)"," MUKTARIA  GHAT  (HATIYA NIJHUM DWIP FERRY RT) WL_I_1H (m)"," MUSAPUR REGULATOR  (SLUICE GATE) WL_I_1H (m)"," NAF RIVER WL_I_1H (m)"," RAJU-KHAL STEEL BRIDGE  (NEAR INANI BEACH) WL_I_1H (m)"," RANGABALI WL_I_1H (m)"," SANDWIP (GUPTOCHORA  JETTY GHAT) WL_I_1H (m)"," SHAPORIR DWIP  (JETTY TERMINAL) WL_I_1H (m)"," TULATULI SLUICE GATE WL_I_1H (m)","BOWLESHSWAR BAZAR (KHETACHIRA) WL_I_1H (m)","CHARFESHION (NEW SULEJ GATE) WL_I_1H (m)","GABURA HAT (BRIDGE) WL_I_1H (m)","JOYALVANGA SLUICE GATE(TALTALI) WL_I_1H (m)","MORELGANJ  BRIDGE WL_I_1H (m)","PAYRA  JETTY (THERMAL POWER PLANT) WL_I_1H (m)","ST. MARTIN  (LANDING JETTY OF ST. MARTIN) WL_I_1H (m)","THOTA  JETTY ( JAYMONI BAZAR) WL_I_1H (m)","ULANIA DASHMINA (BRIDGE) WL_I_1H (m)"
"28/07/2025 03:15:00",1.483,,,,1.586,,,,,,,,,14.47,,,,,,,,,,,,,,,,-0.055,,,,,,,,,,
"28/07/2025 03:30:00",1.492,,,,1.573,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.179,,,,,,,,,,
"28/07/2025 03:45:00",1.497,,,,1.516,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.284,,,,,,,,,,
"28/07/2025 04:00:00",1.49,,,,1.477,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.396,,,,,,,,,,
"28/07/2025 04:15:00",1.468,,,,1.408,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.511,,,,,,,,,,
"28/07/2025 04:30:00",1.437,,,,1.329,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.595,,,,,,,,,,
"28/07/2025 04:45:00",1.376,,,,1.274,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.667,,,,,,,,,,
"28/07/2025 05:00:00",1.294,,,,1.213,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.726,,,,,,,,,,
"28/07/2025 05:15:00",1.203,,,,1.142,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.739,,,,,,,,,,
"28/07/2025 05:30:00",1.106,,,,1.073,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.716,,,,,,,,,,
"28/07/2025 05:45:00",1.044,,,,1.021,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.75,,,,,,,,,,
"28/07/2025 06:00:00",0.995,,,,0.948,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.692,,,,,,,,,,
"28/07/2025 06:15:00",0.96,,,,0.906,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.613,,,,,,,,,,
"28/07/2025 06:30:00",0.925,,,,0.866,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.511,,,,,,,,,,
"28/07/2025 06:45:00",0.889,,,,0.816,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.368,,,,,,,,,,
"28/07/2025 07:00:00",0.855,,,,0.779,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.244,,,,,,,,,,
"28/07/2025 07:15:00",0.836,,,,0.744,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.091,,,,,,,,,,
"28/07/2025 07:30:00",0.794,,,,0.694,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.06,,,,,,,,,,
"28/07/2025 07:45:00",0.774,,,,0.639,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.227,,,,,,,,,,
"28/07/2025 08:00:00",0.74,,,,0.592,,,,,,,,,14.476,,,,,,,,,,,,,,,,0.347,,,,,,,,,,
"28/07/2025 08:15:00",0.717,,,,0.538,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.511,,,,,,,,,,
"28/07/2025 08:30:00",0.686,,,,0.495,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.634,,,,,,,,,,
"28/07/2025 08:45:00",0.66,,,,0.456,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.837,,,,,,,,,,
"28/07/2025 09:00:00",0.614,,,,0.391,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.938,,,,,,,,,,
"28/07/2025 09:15:00",0.568,,,,0.371,,,,,,,,,14.829,,,,,,,,,,,,,,,,1.101,,,,,,,,,,
"28/07/2025 09:30:00",0.536,,,,0.339,,,,,,,,,14.829,,,,,,,,,,,,,,,,1.219,,,,,,,,,,
"28/07/2025 09:45:00",0.523,,,,0.185,,,,,,,,,14.829,,,,,,,,,,,,,,,,1.34,,,,,,,,,,
"28/07/2025 10:00:00",0.461,,,,0.277,,,,,,,,,14.829,,,,,,,,,,,,,,,,1.432,,,,,,,,,,
"28/07/2025 10:15:00",0.395,,,,0.25,,,,,,,,,14.829,,,,,,,,,,,,,,,,,,,,,,,,,,
"28/07/2025 10:30:00",0.355,,,,0.248,,,,,,,,,14.829,,,,,,,,,,,,,,,,1.525,,,,,,,,,,
"28/07/2025 10:45:00",0.323,,,,0.322,,,,,,,,,14.829,,,,,,,,,,,,,,,,1.616,,,,,,,,,,
"28/07/2025 11:00:00",0.297,,,,0.473,,,,,,,,,14.829,,,,,,,,,,,,,,,,1.652,,,,,,,,,,
"28/07/2025 11:15:00",0.293,,,,0.643,,,,,,,,,14.829,,,,,,,,,,,,,,,,,,,,,,,,,,
"28/07/2025 11:30:00",0.333,,,,0.84,,,,,,,,,14.829,,,,,,,,,,,,,,,,1.681,,,,,,,,,,
"28/07/2025 11:45:00",0.497,,,,1.095,,,,,,,,,14.829,,,,,,,,,,,,,,,,1.692,,,,,,,,,,
"28/07/2025 12:00:00",0.693,,,,1.249,,,,,,,,,14.829,,,,,,,,,,,,,,,,1.68,,,,,,,,,,
"28/07/2025 12:15:00",0.846,,,,1.374,,,,,,,,,14.829,,,,,,,,,,,,,,,,1.635,,,,,,,,,,
"28/07/2025 12:30:00",0.979,,,,1.489,,,,,,,,,14.829,,,,,,,,,,,,,,,,1.603,,,,,,,,,,
"28/07/2025 12:45:00",1.112,,,,1.595,,,,,,,,,14.829,,,,,,,,,,,,,,,,,,,,,,,,,,
"28/07/2025 13:00:00",1.2,,,,1.603,,,,,,,,,14.829,,,,,,,,,,,,,,,,1.471,,,,,,,,,,
"28/07/2025 13:15:00",1.269,,,,1.634,,,,,,,,,14.829,,,,,,,,,,,,,,,,1.339,,,,,,,,,,
"28/07/2025 13:30:00",1.318,,,,1.661,,,,,,,,,14.829,,,,,,,,,,,,,,,,3.485,,,,,,,,,,
"28/07/2025 13:45:00",1.355,,,,1.677,,,,,,,,,14.829,,,,,,,,,,,,,,,,4.163,,,,,,,,,,
"28/07/2025 14:00:00",1.398,,,,1.693,,,,,,,,,14.123,,,,,,,,,,,,,,,,0.975,,,,,,,,,,
"28/07/2025 14:15:00",1.434,,,,1.695,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.808,,,,,,,,,,
"28/07/2025 14:30:00",1.477,,,,1.698,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.669,,,,,,,,,,
"28/07/2025 14:45:00",1.511,,,,1.698,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.52,,,,,,,,,,
"28/07/2025 15:00:00",1.532,,,,1.696,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.353,,,,,,,,,,
"28/07/2025 15:15:00",1.566,,,,1.677,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.214,,,,,,,,,,
"28/07/2025 15:30:00",1.572,,,,1.649,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.082,,,,,,,,,,
"28/07/2025 15:45:00",1.574,,,,1.627,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.047,,,,,,,,,,
"28/07/2025 16:00:00",1.566,,,,1.585,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.188,,,,,,,,,,
"28/07/2025 16:15:00",1.548,,,,1.69,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.323,,,,,,,,,,
"28/07/2025 16:30:00",1.518,,,,1.477,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.434,,,,,,,,,,
"28/07/2025 16:45:00",1.475,,,,1.415,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.549,,,,,,,,,,
"28/07/2025 17:00:00",1.416,,,,1.352,,,,,,,,,14.829,,,,,,,,,,,,,,,,,,,,,,,,,,
"28/07/2025 17:15:00",1.34,,,,1.287,,,,,,,,,14.829,,,,,,,,,,,,,,,,,,,,,,,,,,
"28/07/2025 17:30:00",1.263,,,,1.224,,,,,,,,,14.829,,,,,,,,,,,,,,,,,,,,,,,,,,
"28/07/2025 17:45:00",1.187,,,,1.157,,,,,,,,,14.47,,,,,,,,,,,,,,,,-0.825,,,,,,,,,,
"28/07/2025 18:00:00",1.124,,,,1.099,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.855,,,,,,,,,,
"28/07/2025 18:15:00",1.08,,,,1.044,,,,,,,,,14.829,,,,,,,,,,,,,,,,,,,,,,,,,,
"28/07/2025 18:30:00",1.047,,,,1.002,,,,,,,,,14.829,,,,,,,,,,,,,,,,,,,,,,,,,,
"28/07/2025 18:45:00",1.022,,,,0.969,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.76,,,,,,,,,,
"28/07/2025 19:00:00",1.004,,,,0.933,,,,,,,,,14.829,,,,,,,,,,,,,,,,,,,,,,,,,,
"28/07/2025 19:15:00",0.987,,,,0.901,,,,,,,,,14.829,,,,,,,,,,,,,,,,,,,,,,,,,,
"28/07/2025 19:30:00",0.967,,,,0.865,,,,,,,,,14.829,,,,,,,,,,,,,,,,,,,,,,,,,,
"28/07/2025 19:45:00",0.95,,,,0.828,,,,,,,,,14.829,,,,,,,,,,,,,,,,,,,,,,,,,,
"28/07/2025 20:00:00",0.925,,,,0.767,,,,,,,,,14.829,,,,,,,,,,,,,,,,,,,,,,,,,,
"28/07/2025 20:15:00",0.901,,,,0.718,,,,,,,,,14.829,,,,,,,,,,,,,,,,,,,,,,,,,,
"28/07/2025 20:30:00",0.859,,,,0.67,,,,,,,,,14.829,,,,,,,,,,,,,,,,,,,,,,,,,,
"28/07/2025 20:45:00",0.83,,,,0.622,,,,,,,,,14.829,,,,,,,,,,,,,,,,,,,,,,,,,,
"28/07/2025 21:00:00",0.789,,,,0.582,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.447,,,,,,,,,,
"28/07/2025 21:15:00",0.749,,,,0.544,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.634,,,,,,,,,,
"28/07/2025 21:30:00",0.709,,,,0.481,,,,,,,,,14.829,,,,,,,,,,,,,,,,,,,,,,,,,,
"28/07/2025 21:45:00",0.663,,,,0.442,,,,,,,,,14.829,,,,,,,,,,,,,,,,,,,,,,,,,,
"28/07/2025 22:00:00",0.605,,,,0.424,,,,,,,,,14.829,,,,,,,,,,,,,,,,1.023,,,,,,,,,,
"28/07/2025 22:15:00",0.55,,,,0.399,,,,,,,,,14.829,,,,,,,,,,,,,,,,1.085,,,,,,,,,,
"28/07/2025 22:30:00",0.503,,,,0.351,,,,,,,,,14.829,,,,,,,,,,,,,,,,,,,,,,,,,,
"28/07/2025 22:45:00",0.445,,,,0.337,,,,,,,,,14.829,,,,,,,,,,,,,,,,1.209,,,,,,,,,,
"28/07/2025 23:00:00",0.417,,,,0.33,,,,,,,,,14.829,,,,,,,,,,,,,,,,1.281,,,,,,,,,,
"28/07/2025 23:15:00",0.368,,,,0.35,,,,,,,,,14.829,,,,,,,,,,,,,,,,1.353,,,,,,,,,,
"28/07/2025 23:30:00",0.317,,,,0.388,,,,,,,,,14.829,,,,,,,,,,,,,,,,1.394,,,,,,,,,,
"28/07/2025 23:45:00",0.291,,,,0.518,,,,,,,,,13.909,,,,,,,,,,,,,,,,1.406,,,,,,,,,,
"29/07/2025 00:00:00",0.274,,,,0.682,,,,,,,,,14.829,,,,,,,,,,,,,,,,1.436,,,,,,,,,,
"29/07/2025 00:15:00",0.334,,,,0.848,,,,,,,,,14.829,,,,,,,,,,,,,,,,1.412,,,,,,,,,,
"29/07/2025 00:30:00",0.478,,,,1.034,,,,,,,,,14.829,,,,,,,,,,,,,,,,1.385,,,,,,,,,,
"29/07/2025 00:45:00",0.585,,,,1.168,,,,,,,,,14.829,,,,,,,,,,,,,,,,1.327,,,,,,,,,,
"29/07/2025 01:00:00",0.705,,,,1.316,,,,,,,,,14.829,,,,,,,,,,,,,,,,1.267,,,,,,,,,,
"29/07/2025 01:15:00",0.868,,,,1.42,,,,,,,,,14.829,,,,,,,,,,,,,,,,1.156,,,,,,,,,,
"29/07/2025 01:30:00",0.989,,,,1.722,,,,,,,,,14.829,,,,,,,,,,,,,,,,1.043,,,,,,,,,,
"29/07/2025 01:45:00",1.085,,,,1.845,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.945,,,,,,,,,,
"29/07/2025 02:00:00",1.179,,,,1.886,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.837,,,,,,,,,,
"29/07/2025 02:15:00",1.259,,,,1.905,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.736,,,,,,,,,,
"29/07/2025 02:30:00",1.305,,,,1.9,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.618,,,,,,,,,,
"29/07/2025 02:45:00",1.337,,,,1.901,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.472,,,,,,,,,,
"29/07/2025 03:00:00",1.376,,,,1.905,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.374,,,,,,,,,,
"29/07/2025 03:15:00",1.416,,,,1.643,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.242,,,,,,,,,,
"29/07/2025 03:30:00",1.449,,,,1.631,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.124,,,,,,,,,,
"29/07/2025 03:45:00",1.481,,,,1.615,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.018,,,,,,,,,,
"29/07/2025 04:00:00",1.501,,,,1.594,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.141,,,,,,,,,,
"29/07/2025 04:15:00",1.514,,,,1.553,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.242,,,,,,,,,,
"29/07/2025 04:30:00",1.519,,,,1.503,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.337,,,,,,,,,,
"29/07/2025 04:45:00",1.504,,,,1.448,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.432,,,,,,,,,,
"29/07/2025 05:00:00",1.479,,,,1.387,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.487,,,,,,,,,,
"29/07/2025 05:15:00",1.425,,,,1.322,,,,,,,,,14.829,,,,,,,,,,,,,,,,,,,,,,,,,,
"29/07/2025 05:30:00",1.358,,,,1.25,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.641,,,,,,,,,,
"29/07/2025 05:45:00",1.279,,,,1.172,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.688,,,,,,,,,,
"29/07/2025 06:00:00",1.198,,,,1.097,,,,,,,,,14.465,,,,,,,,,,,,,,,,-0.717,,,,,,,,,,
"29/07/2025 06:15:00",1.105,,,,1.035,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.727,,,,,,,,,,
"29/07/2025 06:30:00",1.074,,,,0.987,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.686,,,,,,,,,,
"29/07/2025 06:45:00",1.042,,,,0.945,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.633,,,,,,,,,,
"29/07/2025 07:00:00",1.008,,,,0.894,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.511,,,,,,,,,,
"29/07/2025 07:15:00",0.98,,,,0.859,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.386,,,,,,,,,,
"29/07/2025 07:30:00",0.954,,,,0.829,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.257,,,,,,,,,,
"29/07/2025 07:45:00",0.927,,,,0.793,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.123,,,,,,,,,,
"29/07/2025 08:00:00",0.906,,,,0.753,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.009,,,,,,,,,,
"29/07/2025 08:15:00",0.884,,,,0.708,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.162,,,,,,,,,,
"29/07/2025 08:30:00",0.868,,,,0.666,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.307,,,,,,,,,,
"29/07/2025 08:45:00",0.846,,,,0.631,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.447,,,,,,,,,,
"29/07/2025 09:00:00",0.82,,,,0.589,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.555,,,,,,,,,,
"29/07/2025 09:15:00",0.777,,,,0.55,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.692,,,,,,,,,,
"29/07/2025 09:30:00",0.768,,,,0.505,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.804,,,,,,,,,,
"29/07/2025 09:45:00",0.744,,,,0.475,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.907,,,,,,,,,,
"29/07/2025 10:00:00",0.703,,,,0.428,,,,,,,,,14.829,,,,,,,,,,,,,,,,1.002,,,,,,,,,,
"29/07/2025 10:15:00",0.676,,,,0.39,,,,,,,,,14.465,,,,,,,,,,,,,,,,1.095,,,,,,,,,,
"29/07/2025 10:30:00",0.648,,,,0.328,,,,,,,,,14.829,,,,,,,,,,,,,,,,1.158,,,,,,,,,,
"29/07/2025 10:45:00",0.595,,,,0.388,,,,,,,,,14.829,,,,,,,,,,,,,,,,1.263,,,,,,,,,,
"29/07/2025 11:00:00",0.537,,,,0.406,,,,,,,,,14.829,,,,,,,,,,,,,,,,1.34,,,,,,,,,,
"29/07/2025 11:15:00",0.503,,,,0.446,,,,,,,,,14.829,,,,,,,,,,,,,,,,1.404,,,,,,,,,,
"29/07/2025 11:30:00",0.51,,,,0.551,,,,,,,,,14.829,,,,,,,,,,,,,,,,1.421,,,,,,,,,,
"29/07/2025 11:45:00",0.515,,,,0.688,,,,,,,,,14.352,,,,,,,,,,,,,,,,1.461,,,,,,,,,,
"29/07/2025 12:00:00",0.493,,,,0.88,,,,,,,,,14.235,,,,,,,,,,,,,,,,1.477,,,,,,,,,,
"29/07/2025 12:15:00",0.544,,,,1.047,,,,,,,,,14.829,,,,,,,,,,,,,,,,1.472,,,,,,,,,,
"29/07/2025 12:30:00",0.672,,,,1.185,,,,,,,,,14.829,,,,,,,,,,,,,,,,1.481,,,,,,,,,,
"29/07/2025 12:45:00",0.857,,,,1.296,,,,,,,,,14.829,,,,,,,,,,,,,,,,1.452,,,,,,,,,,
"29/07/2025 13:00:00",1.019,,,,1.391,,,,,,,,,14.829,,,,,,,,,,,,,,,,1.41,,,,,,,,,,
"29/07/2025 13:15:00",1.088,,,,1.467,,,,,,,,,14.829,,,,,,,,,,,,,,,,1.351,,,,,,,,,,
"29/07/2025 13:30:00",1.138,,,,1.521,,,,,,,,,14.829,,,,,,,,,,,,,,,,1.3,,,,,,,,,,
"29/07/2025 13:45:00",1.196,,,,1.664,,,,,,,,,14.829,,,,,,,,,,,,,,,,1.168,,,,,,,,,,
"29/07/2025 14:00:00",1.201,,,,1.972,,,,,,,,,14.829,,,,,,,,,,,,,,,,1.075,,,,,,,,,,
"29/07/2025 14:15:00",1.289,,,,1.662,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.92,,,,,,,,,,
"29/07/2025 14:30:00",1.325,,,,1.641,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.81,,,,,,,,,,
"29/07/2025 14:45:00",1.403,,,,1.655,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.684,,,,,,,,,,
"29/07/2025 15:00:00",1.437,,,,1.693,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.575,,,,,,,,,,
"29/07/2025 15:15:00",1.461,,,,1.647,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.448,,,,,,,,,,
"29/07/2025 15:30:00",1.491,,,,1.652,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.312,,,,,,,,,,
"29/07/2025 15:45:00",1.507,,,,1.648,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.154,,,,,,,,,,
"29/07/2025 16:00:00",1.518,,,,1.623,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.032,,,,,,,,,,
"29/07/2025 16:15:00",1.515,,,,1.619,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.072,,,,,,,,,,
"29/07/2025 16:30:00",1.518,,,,1.585,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.199,,,,,,,,,,
"29/07/2025 16:45:00",1.514,,,,1.526,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.327,,,,,,,,,,
"29/07/2025 17:00:00",1.484,,,,1.459,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.433,,,,,,,,,,
"29/07/2025 17:15:00",1.447,,,,1.386,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.54,,,,,,,,,,
"29/07/2025 17:30:00",1.382,,,,1.325,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.615,,,,,,,,,,
"29/07/2025 17:45:00",1.307,,,,1.258,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.701,,,,,,,,,,
"29/07/2025 18:00:00",1.221,,,,1.182,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.751,,,,,,,,,,
"29/07/2025 18:15:00",1.145,,,,1.123,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.79,,,,,,,,,,
"29/07/2025 18:30:00",1.083,,,,1.061,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.792,,,,,,,,,,
"29/07/2025 18:45:00",1.027,,,,1.01,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.814,,,,,,,,,,
"29/07/2025 19:00:00",1.012,,,,0.968,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.779,,,,,,,,,,
"29/07/2025 19:15:00",0.991,,,,0.933,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.712,,,,,,,,,,
"29/07/2025 19:30:00",0.963,,,,0.897,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.63,,,,,,,,,,
"29/07/2025 19:45:00",0.953,,,,0.867,,,,,,,,,14.469,,,,,,,,,,,,,,,,-0.501,,,,,,,,,,
"29/07/2025 20:00:00",0.934,,,,0.833,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.398,,,,,,,,,,
"29/07/2025 20:15:00",0.902,,,,0.782,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.252,,,,,,,,,,
"29/07/2025 20:30:00",0.892,,,,0.741,,,,,,,,,14.829,,,,,,,,,,,,,,,,-0.124,,,,,,,,,,
"29/07/2025 20:45:00",0.876,,,,0.696,,,,,,,,,13.904,,,,,,,,,,,,,,,,-0.002,,,,,,,,,,
"29/07/2025 21:00:00",0.848,,,,0.652,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.109,,,,,,,,,,
"29/07/2025 21:15:00",0.824,,,,0.597,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.215,,,,,,,,,,
"29/07/2025 21:30:00",0.793,,,,0.543,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.373,,,,,,,,,,
"29/07/2025 21:45:00",0.76,,,,0.531,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.526,,,,,,,,,,
"29/07/2025 22:00:00",0.718,,,,0.487,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.655,,,,,,,,,,
"29/07/2025 22:15:00",0.673,,,,0.434,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.786,,,,,,,,,,
"29/07/2025 22:30:00",0.627,,,,0.405,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.858,,,,,,,,,,
"29/07/2025 22:45:00",0.58,,,,0.393,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.954,,,,,,,,,,
"29/07/2025 23:00:00",0.536,,,,0.41,,,,,,,,,14.829,,,,,,,,,,,,,,,,1.009,,,,,,,,,,
"29/07/2025 23:15:00",0.502,,,,0.385,,,,,,,,,14.829,,,,,,,,,,,,,,,,1.074,,,,,,,,,,
"29/07/2025 23:30:00",0.462,,,,0.4,,,,,,,,,14.829,,,,,,,,,,,,,,,,1.15,,,,,,,,,,
"29/07/2025 23:45:00",0.426,,,,0.464,,,,,,,,,14.829,,,,,,,,,,,,,,,,1.215,,,,,,,,,,
"30/07/2025 00:00:00",0.391,,,,0.566,,,,,,,,,14.378,,,,,,,,,,,,,,,,1.277,,,,,,,,,,
"30/07/2025 00:15:00",0.365,,,,0.645,,,,,,,,,14.829,,,,,,,,,,,,,,,,1.295,,,,,,,,,,
"30/07/2025 00:30:00",0.356,,,,0.762,,,,,,,,,14.526,,,,,,,,,,,,,,,,1.308,,,,,,,,,,
"30/07/2025 00:45:00",0.371,,,,0.905,,,,,,,,,14.829,,,,,,,,,,,,,,,,1.342,,,,,,,,,,
"30/07/2025 01:00:00",0.456,,,,1.019,,,,,,,,,14.829,,,,,,,,,,,,,,,,1.315,,,,,,,,,,
"30/07/2025 01:15:00",0.572,,,,1.138,,,,,,,,,14.829,,,,,,,,,,,,,,,,1.254,,,,,,,,,,
"30/07/2025 01:30:00",0.655,,,,1.214,,,,,,,,,14.829,,,,,,,,,,,,,,,,1.198,,,,,,,,,,
"30/07/2025 01:45:00",0.787,,,,1.294,,,,,,,,,14.829,,,,,,,,,,,,,,,,1.117,,,,,,,,,,
"30/07/2025 02:00:00",0.856,,,,1.366,,,,,,,,,14.829,,,,,,,,,,,,,,,,1.032,,,,,,,,,,
"30/07/2025 02:15:00",0.969,,,,1.431,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.956,,,,,,,,,,
"30/07/2025 02:30:00",1.03,,,,1.828,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.81,,,,,,,,,,
"30/07/2025 02:45:00",1.105,,,,1.568,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.709,,,,,,,,,,
"30/07/2025 03:00:00",1.156,,,,1.607,,,,,,,,,14.829,,,,,,,,,,,,,,,,0.59,,,,,,,,,,
